State_Name,State_ab,Zip_Code,Mean
Arizona,AZ,85028,81409
Arizona,AZ,85204,29732
Arizona,AZ,85204,43941
Arizona,AZ,85202,33140
Arizona,AZ,85210,32126
Arizona,AZ,85202,80563
Arizona,AZ,85224,83442
Arizona,AZ,85210,84422
Arizona,AZ,85202,67881
Arizona,AZ,85204,45774
Arizona,AZ,85233,41678
Arizona,AZ,85754,41514
Arizona,AZ,85234,70852
Arizona,AZ,85204,68804
Arizona,AZ,85204,100489
Arizona,AZ,85234,111392
Arizona,AZ,85296,101890
Arizona,AZ,85236,115491
Arizona,AZ,85208,100687
Arizona,AZ,85234,101536
Arizona,AZ,85205,51483
Arizona,AZ,85208,53799
Arizona,AZ,85021,36117
Arizona,AZ,85209,42627
Arizona,AZ,85206,38380
Arizona,AZ,85209,93034
Arizona,AZ,85212,42944
Arizona,AZ,85224,58576
Arizona,AZ,85224,84613
Arizona,AZ,85224,76288
Arizona,AZ,85086,123366
Arizona,AZ,85086,125842
Arizona,AZ,85086,64088
Arizona,AZ,85013,67245
Arizona,AZ,85383,126364
Arizona,AZ,85310,132807
Arizona,AZ,85310,126340
Arizona,AZ,85327,100628
Arizona,AZ,85327,107472
Arizona,AZ,85327,105265
Arizona,AZ,85383,69865
Arizona,AZ,85310,113533
Arizona,AZ,85310,129913
Arizona,AZ,85031,73144
Arizona,AZ,85015,39969
Arizona,AZ,85027,61944
Arizona,AZ,85255,111067
Arizona,AZ,85382,66514
Arizona,AZ,85027,92031
Arizona,AZ,85053,91682
Arizona,AZ,85027,75831
Arizona,AZ,85050,45602
Arizona,AZ,85032,67883
Arizona,AZ,85382,46148
Arizona,AZ,85308,79592
Arizona,AZ,85018,75250
Arizona,AZ,85308,79956
Arizona,AZ,85023,56528
Arizona,AZ,85021,46507
Arizona,AZ,85022,46121
Arizona,AZ,85032,47153
Arizona,AZ,85338,61039
Arizona,AZ,85226,107971
Arizona,AZ,85284,101453
Arizona,AZ,85226,90971
Arizona,AZ,85226,106494
Arizona,AZ,85013,37966
Arizona,AZ,85225,89718
Arizona,AZ,85286,106876
Arizona,AZ,85248,100274
Arizona,AZ,85248,101010
Arizona,AZ,85249,150189
Arizona,AZ,85249,43377
Arizona,AZ,85249,115637
Arizona,AZ,85635,70523
Arizona,AZ,85296,93875
Arizona,AZ,85296,102008
Arizona,AZ,85297,144662
Arizona,AZ,85033,41538
Arizona,AZ,85297,86636
Arizona,AZ,85297,131315
Arizona,AZ,85142,118668
Arizona,AZ,85142,51951
Arizona,AZ,85248,50112
Arizona,AZ,85256,57997
Arizona,AZ,86426,41544
Arizona,AZ,86413,38024
Arizona,AZ,86401,38014
Arizona,AZ,86429,39075
Arizona,AZ,85033,50594
Arizona,AZ,86442,45407
Arizona,AZ,86439,23272
Arizona,AZ,86426,54365
Arizona,AZ,86404,48089
Arizona,AZ,86403,80354
Arizona,AZ,86406,70964
Arizona,AZ,86401,33487
Arizona,AZ,85360,61726
Arizona,AZ,86510,25967
Arizona,AZ,86025,26861
Arizona,AZ,85016,50940
Arizona,AZ,85941,32370
Arizona,AZ,86025,42838
Arizona,AZ,86047,42329
Arizona,AZ,85929,87124
Arizona,AZ,85928,28499
Arizona,AZ,85901,42835
Arizona,AZ,85701,43792
Arizona,AZ,85719,33407
Arizona,AZ,85719,40690
Arizona,AZ,85705,16832
Arizona,AZ,85257,49431
Arizona,AZ,85705,21968
Arizona,AZ,85716,37348
Arizona,AZ,85716,29768
Arizona,AZ,85713,55259
Arizona,AZ,85714,36805
Arizona,AZ,85713,22041
Arizona,AZ,85710,28232
Arizona,AZ,85746,44643
Arizona,AZ,85705,24738
Arizona,AZ,85716,33965
Arizona,AZ,85007,103718
Arizona,AZ,85712,52809
Arizona,AZ,85712,48225
Arizona,AZ,85716,38598
Arizona,AZ,85711,60804
Arizona,AZ,85711,25955
Arizona,AZ,85711,23534
Arizona,AZ,85711,58670
Arizona,AZ,85730,55419
Arizona,AZ,85706,27821
Arizona,AZ,85714,36047
Arizona,AZ,85035,37928
Arizona,AZ,85710,50698
Arizona,AZ,85710,26392
Arizona,AZ,85750,91763
Arizona,AZ,85712,149340
Arizona,AZ,85730,38903
Arizona,AZ,85745,35344
Arizona,AZ,85715,85427
Arizona,AZ,85749,97246
Arizona,AZ,85730,45594
Arizona,AZ,85747,83191
Arizona,AZ,85009,29395
Arizona,AZ,85710,56346
Arizona,AZ,85747,100012
Arizona,AZ,85706,38321
Arizona,AZ,85706,39380
Arizona,AZ,85614,42313
Arizona,AZ,85746,40115
Arizona,AZ,85614,50560
Arizona,AZ,85614,73448
Arizona,AZ,85614,74968
Arizona,AZ,85735,45662
Arizona,AZ,85008,0
Arizona,AZ,85709,57062
Arizona,AZ,85745,85348
Arizona,AZ,85653,59197
Arizona,AZ,85653,72556
Arizona,AZ,85705,33448
Arizona,AZ,85705,52069
Arizona,AZ,85741,43737
Arizona,AZ,85704,61264
Arizona,AZ,85741,66023
Arizona,AZ,85704,75453
Arizona,AZ,85003,72305
Arizona,AZ,85737,119168
Arizona,AZ,85739,69910
Arizona,AZ,85741,81505
Arizona,AZ,85716,69447
Arizona,AZ,85739,67618
Arizona,AZ,85750,109667
Arizona,AZ,85750,69800
Arizona,AZ,85321,41515
Arizona,AZ,85634,33274
Arizona,AZ,85140,84727
Arizona,AZ,85031,23976
Arizona,AZ,85142,70991
Arizona,AZ,85132,69660
Arizona,AZ,85207,37067
Arizona,AZ,85220,43857
Arizona,AZ,85219,79561
Arizona,AZ,85273,62379
Arizona,AZ,85132,54166
Arizona,AZ,86004,75790
Arizona,AZ,85009,0
Arizona,AZ,85222,40634
Arizona,AZ,85222,75195
Arizona,AZ,85040,61168
Arizona,AZ,85222,69057
Arizona,AZ,85222,45215
Arizona,AZ,85222,49473
Arizona,AZ,85138,55403
Arizona,AZ,85239,58366
Arizona,AZ,85231,36791
Arizona,AZ,85241,58418
Arizona,AZ,85631,51281
Arizona,AZ,85272,31761
Arizona,AZ,85621,59888
Arizona,AZ,85339,87204
Arizona,AZ,85648,62745
Arizona,AZ,85621,41156
Arizona,AZ,86323,48582
Arizona,AZ,86301,59918
Arizona,AZ,86314,51402
Arizona,AZ,86312,47164
Arizona,AZ,86301,34903
Arizona,AZ,86305,70814
Arizona,AZ,86321,86089
Arizona,AZ,86326,44887
Arizona,AZ,85041,75757
Arizona,AZ,86325,65955
Arizona,AZ,86336,84273
Arizona,AZ,86326,64405
Arizona,AZ,85754,34709
Arizona,AZ,85364,29675
Arizona,AZ,85364,48478
Arizona,AZ,85365,29044
Arizona,AZ,85364,42948
Arizona,AZ,85364,86091
Arizona,AZ,85366,45153
Arizona,AZ,85048,89942
Arizona,AZ,85367,105441
Arizona,AZ,85365,37332
Arizona,AZ,85365,109311
Arizona,AZ,85367,81257
Arizona,AZ,85356,49404
Arizona,AZ,85350,60334
Arizona,AZ,85349,34857
Arizona,AZ,85366,0
Arizona,AZ,85048,149502
Arizona,AZ,85034,38219
Arizona,AZ,85268,78626
Arizona,AZ,85250,81806
Arizona,AZ,85018,80510
Arizona,AZ,85250,73817
Arizona,AZ,86004,77806
Arizona,AZ,85251,57989
Arizona,AZ,85281,52194
Arizona,AZ,85382,32140
Arizona,AZ,85281,56656
Arizona,AZ,85284,107268
Arizona,AZ,85207,118547
Arizona,AZ,85215,114392
Arizona,AZ,85203,96909
Arizona,AZ,85213,76595
Arizona,AZ,85203,48725
Arizona,AZ,86045,52684
Arizona,AZ,85201,40329
Arizona,AZ,85204,47839
Arizona,AZ,85210,42256
Arizona,AZ,85210,69408
Arizona,AZ,85233,77254
Arizona,AZ,85204,76332
Arizona,AZ,85236,115345
Arizona,AZ,85234,97089
Arizona,AZ,85208,55720
Arizona,AZ,85209,83615
Arizona,AZ,85554,45288
Arizona,AZ,85224,73631
Arizona,AZ,85086,109810
Arizona,AZ,85310,107763
Arizona,AZ,85327,80651
Arizona,AZ,85383,76411
Arizona,AZ,85031,59490
Arizona,AZ,85382,63886
Arizona,AZ,85027,66292
Arizona,AZ,85382,66597
Arizona,AZ,85023,53013
Arizona,AZ,85552,38095
Arizona,AZ,85032,63519
Arizona,AZ,85284,115177
Arizona,AZ,85226,109736
Arizona,AZ,85286,71631
Arizona,AZ,85248,114739
Arizona,AZ,85249,70573
Arizona,AZ,85295,127373
Arkansas,AR,71646,43595
Arkansas,AR,71937,34755
Arkansas,AR,72067,56439
Arkansas,AR,72517,141250
Arkansas,AR,72160,49237
Arkansas,AR,72641,44172
Arkansas,AR,72351,39381
Arkansas,AR,72437,42530
Arkansas,AR,72128,33766
Arkansas,AR,72847,42109
Arkansas,AR,72101,35812
Arkansas,AR,71753,47447
Arkansas,AR,72443,40121
Arkansas,AR,72938,29908
Arkansas,AR,72392,38283
Arkansas,AR,72947,38940
Arkansas,AR,71960,31172
Arkansas,AR,72476,25318
Arkansas,AR,72121,35811
Arkansas,AR,72126,46284
Arkansas,AR,72110,55086
Arkansas,AR,72128,51936
Arkansas,AR,72461,41443
Arkansas,AR,72312,20112
Arkansas,AR,72760,36716
Arkansas,AR,72150,58373
Arkansas,AR,71763,38731
Arkansas,AR,72160,50576
Arkansas,AR,71861,49313
Arkansas,AR,72473,44836
Arkansas,AR,71972,22366
Arkansas,AR,71671,40194
Arkansas,AR,72392,45900
Arkansas,AR,72395,60543
Arkansas,AR,71859,46324
Arkansas,AR,72022,31297
Arkansas,AR,72112,23633
Arkansas,AR,72360,38906
Arkansas,AR,72011,41559
Arkansas,AR,72015,66497
Arkansas,AR,72447,49473
Arkansas,AR,72404,39788
Arkansas,AR,72634,43262
Arkansas,AR,72112,45629
Arkansas,AR,72932,59148
Arkansas,AR,71701,29658
Arkansas,AR,72034,61441
Arkansas,AR,71950,42990
Arkansas,AR,72645,29546
Arkansas,AR,71941,39519
Arkansas,AR,38631,30032
Arkansas,AR,72419,44134
Arkansas,AR,71635,31456
Arkansas,AR,71901,52558
Arkansas,AR,72732,51528
Arkansas,AR,72764,112207
Arkansas,AR,72936,64615
Arkansas,AR,72523,34936
Arkansas,AR,72543,41075
Arkansas,AR,72131,65600
Arkansas,AR,71740,73985
Arkansas,AR,72027,53764
Arkansas,AR,72110,52967
Arkansas,AR,72461,43657
Arkansas,AR,72401,46802
Arkansas,AR,72404,24430
Arkansas,AR,72401,51727
Arkansas,AR,72404,44668
Arkansas,AR,72411,45468
Arkansas,AR,72417,64673
Arkansas,AR,72956,75145
Arkansas,AR,72956,53278
Arkansas,AR,72956,39265
Arkansas,AR,72301,33923
Arkansas,AR,71665,57828
Arkansas,AR,72301,86345
Arkansas,AR,72331,78777
Arkansas,AR,72364,76159
Arkansas,AR,72331,32203
Arkansas,AR,72396,36521
Arkansas,AR,71763,42507
Arkansas,AR,71639,20862
Arkansas,AR,71638,55695
Arkansas,AR,71655,49946
Arkansas,AR,72058,60640
Arkansas,AR,72110,51029
Arkansas,AR,72173,56573
Arkansas,AR,72032,73391
Arkansas,AR,72034,72984
Arkansas,AR,72034,0
Arkansas,AR,72034,120893
Arkansas,AR,72949,51212
Arkansas,AR,72928,52530
Arkansas,AR,72583,38899
Arkansas,AR,71901,80402
Arkansas,AR,71913,29634
Arkansas,AR,72401,39872
Arkansas,AR,71914,54421
Arkansas,AR,71913,21864
Arkansas,AR,71901,97639
Arkansas,AR,71901,44210
Arkansas,AR,71949,62805
Arkansas,AR,72128,50685
Arkansas,AR,72450,50396
Arkansas,AR,72450,27815
Arkansas,AR,72450,51144
Arkansas,AR,71801,32222
Arkansas,AR,72932,48523
Arkansas,AR,71801,22017
Arkansas,AR,72104,36459
Arkansas,AR,71941,48426
Arkansas,AR,71851,64750
Arkansas,AR,72501,43354
Arkansas,AR,72562,40829
Arkansas,AR,72501,49170
Arkansas,AR,72517,42618
Arkansas,AR,72112,50491
Arkansas,AR,72112,33450
Arkansas,AR,72301,31132
Arkansas,AR,71602,95008
Arkansas,AR,71601,42802
Arkansas,AR,71603,29997
Arkansas,AR,71603,21785
Arkansas,AR,72653,44162
Arkansas,AR,71601,43272
Arkansas,AR,71603,65950
Arkansas,AR,72004,34661
Arkansas,AR,72830,56068
Arkansas,AR,72846,56864
Arkansas,AR,72476,39883
Arkansas,AR,72364,37679
Arkansas,AR,72433,34824
Arkansas,AR,72372,51008
Arkansas,AR,71667,50728
Arkansas,AR,71822,63638
Arkansas,AR,71836,52593
Arkansas,AR,72943,62133
Arkansas,AR,72176,51697
Arkansas,AR,72023,75147
Arkansas,AR,72076,52529
Arkansas,AR,72046,60938
Arkansas,AR,72331,32203
Arkansas,AR,72740,52841
Arkansas,AR,72687,46070
Arkansas,AR,72634,45933
Arkansas,AR,71854,70530
Arkansas,AR,71854,50676
Arkansas,AR,71854,62143
Arkansas,AR,71854,112500
Arkansas,AR,72315,27570
Arkansas,AR,72315,53596
Arkansas,AR,72351,53389
Arkansas,AR,71639,44337
Arkansas,AR,72395,43785
Arkansas,AR,72029,45955
Arkansas,AR,71960,47531
Arkansas,AR,72641,50710
Arkansas,AR,71701,44152
Arkansas,AR,71701,54215
Arkansas,AR,71701,31220
Arkansas,AR,72853,51845
Arkansas,AR,72366,27554
Arkansas,AR,72390,15542
Arkansas,AR,72058,64857
Arkansas,AR,71958,45561
Arkansas,AR,72432,47081
Arkansas,AR,72432,36571
Arkansas,AR,71953,41625
Arkansas,AR,71972,49931
Arkansas,AR,72837,47160
Arkansas,AR,72801,40602
Arkansas,AR,72801,37337
Arkansas,AR,72064,57163
Arkansas,AR,72206,37068
Arkansas,AR,72032,56859
Arkansas,AR,72205,56326
Arkansas,AR,72207,118293
Arkansas,AR,72204,40534
Arkansas,AR,72204,35996
Arkansas,AR,72207,53695
Arkansas,AR,72205,54392
Arkansas,AR,72204,30485
Arkansas,AR,72201,42047
Arkansas,AR,72114,25890
Arkansas,AR,72114,23660
Arkansas,AR,72034,76936
Arkansas,AR,72118,35859
Arkansas,AR,72116,41187
Arkansas,AR,72120,63412
Arkansas,AR,72076,80662
Arkansas,AR,72076,41487
Arkansas,AR,72120,94958
Arkansas,AR,72120,80686
Arkansas,AR,72076,54491
Arkansas,AR,72206,56228
Arkansas,AR,72206,44669
Arkansas,AR,71901,54289
Arkansas,AR,72209,39345
Arkansas,AR,72223,91219
Arkansas,AR,72223,149418
Arkansas,AR,72223,58152
Arkansas,AR,72210,67466
Arkansas,AR,72113,50170
Arkansas,AR,72206,28540
Arkansas,AR,72205,40976
Arkansas,AR,72444,64303
Arkansas,AR,72455,35269
Arkansas,AR,71913,30039
Arkansas,AR,72335,27555
Arkansas,AR,72335,59725
Arkansas,AR,72015,56901
Arkansas,AR,72022,71425
Arkansas,AR,72022,62584
Arkansas,AR,72022,70917
Arkansas,AR,72022,72055
Arkansas,AR,72022,104980
Arkansas,AR,72015,45529
Arkansas,AR,72675,50015
Arkansas,AR,72150,67369
Arkansas,AR,72904,31717
Arkansas,AR,72904,25135
Arkansas,AR,72904,34686
Arkansas,AR,72903,33300
Arkansas,AR,72901,37088
Arkansas,AR,72903,44789
Arkansas,AR,72903,80357
Arkansas,AR,72908,85554
Arkansas,AR,72936,51340
Arkansas,AR,72938,49288
Arkansas,AR,72450,56461
Arkansas,AR,71832,35834
Arkansas,AR,72542,43294
Arkansas,AR,72521,32776
Arkansas,AR,72560,38293
Arkansas,AR,72751,83571
Arkansas,AR,71762,54222
Arkansas,AR,71730,51926
Arkansas,AR,71730,31279
Arkansas,AR,71730,31112
Arkansas,AR,72031,51943
Arkansas,AR,72764,81375
Arkansas,AR,72104,37324
Arkansas,AR,72703,47481
Arkansas,AR,72764,47419
Arkansas,AR,72764,46287
Arkansas,AR,72762,68276
Arkansas,AR,72730,82887
Arkansas,AR,72762,84076
Arkansas,AR,72703,19925
Arkansas,AR,72730,46644
Arkansas,AR,72701,22348
Arkansas,AR,72764,43882
Arkansas,AR,72562,48144
Arkansas,AR,72121,59291
Arkansas,AR,72143,36214
Arkansas,AR,72143,66934
Arkansas,AR,72012,69736
Arkansas,AR,72012,74781
Arkansas,AR,72006,40892
Arkansas,AR,72834,54745
Arkansas,AR,72112,38790
Arkansas,AR,71601,33541
Arkansas,AR,71601,39499
Arkansas,AR,72830,48258
Arkansas,AR,72433,34800
Arkansas,AR,71822,53566
Arkansas,AR,72023,81407
Arkansas,AR,72086,69614
Arkansas,AR,72756,58396
Arkansas,AR,72687,46497
Arkansas,AR,71854,45439
Arkansas,AR,72315,59919
Arkansas,AR,72029,46384
Arkansas,AR,71701,51434
Arkansas,AR,72390,39977
Arkansas,AR,72472,49235
Arkansas,AR,72843,43222
Arkansas,AR,72802,43878
Arkansas,AR,72205,69200
Arkansas,AR,72714,75247
Arkansas,AR,72212,81944
Arkansas,AR,72114,28992
Arkansas,AR,72118,39637
Arkansas,AR,72076,53346
Arkansas,AR,72120,67709
Arkansas,AR,72103,33569
Arkansas,AR,72223,122566
Arkansas,AR,72113,72438
Arkansas,AR,72455,50214
Arkansas,AR,72015,62395
Arkansas,AR,72734,55902
Arkansas,AR,72206,53274
Arkansas,AR,72958,53636
Arkansas,AR,72904,28749
Arkansas,AR,72901,38171
Arkansas,AR,72042,62145
Arkansas,AR,72937,72302
Arkansas,AR,72680,42872
Arkansas,AR,71730,63101
Arkansas,AR,72701,88997
Arkansas,AR,72762,83684
Arkansas,AR,72703,51116
Arkansas,AR,72745,87613
Arkansas,AR,72020,52801
Arkansas,AR,72012,67054
Arkansas,AR,72833,46117
Arkansas,AR,72160,23743
Arkansas,AR,72055,52407
Arkansas,AR,71646,55619
Arkansas,AR,71635,67610
Arkansas,AR,72653,34736
Arkansas,AR,72653,53100
Arkansas,AR,72626,37578
Arkansas,AR,72682,50528
Arkansas,AR,72751,92734
Arkansas,AR,72758,52877
Arkansas,AR,72756,53625
Arkansas,AR,72756,101528
Arkansas,AR,72712,39761
Arkansas,AR,72712,103339
Arkansas,AR,72714,56899
Arkansas,AR,72719,99608
Arkansas,AR,72736,63848
Arkansas,AR,72761,50198
Arkansas,AR,71744,45135
Arkansas,AR,72712,121903
Arkansas,AR,72758,149574
Arkansas,AR,72732,68290
Arkansas,AR,72756,82141
Arkansas,AR,72682,41280
Arkansas,AR,72601,57327
Arkansas,AR,71647,62069
Arkansas,AR,71744,52311
Arkansas,AR,72616,44546
Arkansas,AR,71640,47672
Arkansas,AR,71640,31657
Arkansas,AR,71640,35543
Arkansas,AR,71923,15984
Arkansas,AR,72454,56088
Arkansas,AR,72422,46040
California,CA,96009,54602
California,CA,95514,24830
California,CA,91901,91662
California,CA,95076,63761
California,CA,95003,96841
California,CA,93420,81093
California,CA,95603,71164
California,CA,93304,71025
California,CA,95503,41404
California,CA,96008,60891
California,CA,93512,33158
California,CA,96011,29530
California,CA,94945,132698
California,CA,94924,100173
California,CA,92004,41547
California,CA,94513,100640
California,CA,93427,80327
California,CA,95965,78774
California,CA,92399,61578
California,CA,93428,78162
California,CA,95922,45763
California,CA,94923,32499
California,CA,93455,72668
California,CA,95421,57388
California,CA,91724,74506
California,CA,91710,82439
California,CA,94517,135724
California,CA,94520,67508
California,CA,95713,62241
California,CA,90220,52186
California,CA,95076,114042
California,CA,91723,77334
California,CA,95971,36865
California,CA,94014,88415
California,CA,93215,46670
California,CA,93251,64762
California,CA,91765,101668
California,CA,95224,94240
California,CA,94568,126995
California,CA,92544,59514
California,CA,90221,55412
California,CA,93401,70959
California,CA,95939,43059
California,CA,90245,104661
California,CA,92026,67119
California,CA,93610,46256
California,CA,95476,67684
California,CA,96029,55519
California,CA,97635,39439
California,CA,95348,49495
California,CA,93730,33535
California,CA,95215,45384
California,CA,95020,94368
California,CA,95936,21163
California,CA,95387,46187
California,CA,95947,40839
California,CA,95322,55566
California,CA,95688,107548
California,CA,95638,105322
California,CA,92346,71416
California,CA,92227,38162
California,CA,92648,98804
California,CA,95947,17122
California,CA,95640,67768
California,CA,91935,116516
California,CA,92509,66953
California,CA,95452,102857
California,CA,96161,69749
California,CA,92694,146539
California,CA,96020,105321
California,CA,96003,54704
California,CA,92536,64425
California,CA,93656,53317
California,CA,95076,115367
California,CA,93243,50166
California,CA,92311,45143
California,CA,93247,40664
California,CA,95334,57266
California,CA,95005,89332
California,CA,94040,159081
California,CA,93249,36199
California,CA,96056,62566
California,CA,93637,49807
California,CA,95502,46160
California,CA,95642,42633
California,CA,95971,66548
California,CA,95340,51987
California,CA,96113,123055
California,CA,93438,103219
California,CA,91016,86051
California,CA,95313,22499
California,CA,92277,48547
California,CA,94553,67025
California,CA,92411,44076
California,CA,96134,22615
California,CA,92860,97832
California,CA,94801,50937
California,CA,92344,87622
California,CA,93445,54837
California,CA,93283,39841
California,CA,95966,59644
California,CA,92260,71209
California,CA,90723,55116
California,CA,93292,50731
California,CA,94952,91924
California,CA,93930,75691
California,CA,93040,57660
California,CA,95062,80553
California,CA,94510,104845
California,CA,96020,89000
California,CA,92065,77090
California,CA,96021,37053
California,CA,95470,84082
California,CA,95562,45122
California,CA,95684,48136
California,CA,90717,143582
California,CA,94957,164985
California,CA,95816,64615
California,CA,91784,107195
California,CA,91773,91998
California,CA,92675,95567
California,CA,93451,62308
California,CA,95060,80113
California,CA,94903,97244
California,CA,95003,72597
California,CA,93292,32149
California,CA,96088,52956
California,CA,92342,73676
California,CA,96161,30614
California,CA,90280,54149
California,CA,96123,60188
California,CA,94304,89161
California,CA,93257,33647
California,CA,96161,72202
California,CA,93268,57445
California,CA,92384,24696
California,CA,93270,38206
California,CA,95421,63405
California,CA,95376,87689
California,CA,93274,58613
California,CA,92277,52048
California,CA,95224,68946
California,CA,91384,80845
California,CA,91702,82224
California,CA,91789,108837
California,CA,95076,57753
California,CA,90502,79017
California,CA,90047,39928
California,CA,95692,64580
California,CA,95573,35613
California,CA,93240,52875
California,CA,95965,51844
California,CA,92277,51100
California,CA,94708,141291
California,CA,95531,56914
California,CA,95538,65856
California,CA,96150,68506
California,CA,96150,112677
California,CA,96150,94980
California,CA,95614,93996
California,CA,95762,135569
California,CA,95762,175893
California,CA,93307,26342
California,CA,95682,122054
California,CA,95667,94510
California,CA,95667,82260
California,CA,95636,80195
California,CA,95667,48564
California,CA,96150,46427
California,CA,96150,68746
California,CA,93721,31331
California,CA,91107,26936
California,CA,93706,32195
California,CA,93311,101564
California,CA,93725,37775
California,CA,93725,23025
California,CA,93727,114884
California,CA,93625,68012
California,CA,93706,67770
California,CA,93728,37213
California,CA,93703,46000
California,CA,93702,25363
California,CA,93702,44403
California,CA,93727,20513
California,CA,93311,90801
California,CA,93727,28276
California,CA,93612,47015
California,CA,93703,38784
California,CA,93703,39390
California,CA,93704,100401
California,CA,93723,96454
California,CA,93722,69094
California,CA,93630,45548
California,CA,93705,61762
California,CA,93722,78293
California,CA,93307,49017
California,CA,93722,75827
California,CA,93711,99856
California,CA,93720,51513
California,CA,93710,42661
California,CA,93704,130379
California,CA,93721,24519
California,CA,93704,42565
California,CA,93726,60998
California,CA,93726,49134
California,CA,93710,26223
California,CA,93243,56992
California,CA,93710,31272
California,CA,93720,92719
California,CA,93611,94931
California,CA,93730,116641
California,CA,93619,105422
California,CA,93612,42459
California,CA,93611,48088
California,CA,93612,72850
California,CA,93611,66140
California,CA,93657,77299
California,CA,93312,76076
California,CA,93657,36631
California,CA,93657,67028
California,CA,93605,91840
California,CA,93667,107612
California,CA,93646,36480
California,CA,93654,82535
California,CA,93648,61962
California,CA,93662,58925
California,CA,93631,124958
California,CA,93662,43666
California,CA,93263,39209
California,CA,93652,46691
California,CA,93624,29663
California,CA,93210,95126
California,CA,93640,40404
California,CA,93622,59164
California,CA,93648,42883
California,CA,95939,63237
California,CA,95951,47707
California,CA,95501,85033
California,CA,95503,99433
California,CA,93250,38045
California,CA,95501,42733
California,CA,95503,75316
California,CA,95521,40289
California,CA,95570,59154
California,CA,95519,48106
California,CA,95540,68994
California,CA,95526,50321
California,CA,95565,64765
California,CA,95546,42756
California,CA,92227,68139
California,CA,93283,44177
California,CA,92227,67675
California,CA,94606,69451
California,CA,92250,41460
California,CA,92251,82874
California,CA,92243,48768
California,CA,92243,52637
California,CA,92243,39420
California,CA,92231,70533
California,CA,92273,40304
California,CA,93514,91625
California,CA,93526,64939
California,CA,93505,57977
California,CA,93308,47383
California,CA,93308,50879
California,CA,93308,44633
California,CA,93305,61146
California,CA,93306,64345
California,CA,93306,58604
California,CA,93307,63028
California,CA,93306,31798
California,CA,93305,42143
California,CA,93305,26335
California,CA,93561,79435
California,CA,93309,56318
California,CA,93304,29901
California,CA,93307,18072
California,CA,93307,38245
California,CA,93304,57296
California,CA,93309,72112
California,CA,93309,28287
California,CA,93309,57505
California,CA,93311,107627
California,CA,93304,56758
California,CA,93307,36454
California,CA,93309,54369
California,CA,93304,62899
California,CA,93307,46091
California,CA,93313,54283
California,CA,93313,73228
California,CA,93243,52122
California,CA,93268,67801
California,CA,93312,120751
California,CA,93312,134280
California,CA,93263,46599
California,CA,93232,94000
California,CA,93280,47921
California,CA,93215,0
California,CA,93250,45167
California,CA,93215,43192
California,CA,93308,59397
California,CA,93283,29345
California,CA,93555,37548
California,CA,93555,69092
California,CA,93527,125966
California,CA,93505,42088
California,CA,93230,69956
California,CA,93560,57877
California,CA,93561,74316
California,CA,93561,95438
California,CA,93203,53026
California,CA,93241,39654
